name,id,nametype,recclass,mass (g),fall,year,reclat,reclong
Meteorite_0758,1758,Valid,OC,687.3426780281718,Found,2002-12-06,85.56855731413413,151.9559640454566
Meteorite_0759,1759,Valid,EH4,1397.5939396229098,Fell,1973-01-05,47.90453328254745,-165.70036733336318
Meteorite_0760,1760,Valid,L5,1733.1245136629332,Found,2011-11-12,,
Meteorite_0761,1761,Valid,OC,2115.2510638711738,Fell,1991-04-30,21.48647095655099,-159.44900355432682
Meteorite_0762,1762,Valid,LL5,668.8817193132711,Found,1991-08-15,-81.0554249695005,-109.94247719226017
Meteorite_0763,1763,Valid,L6,995.9731871308564,Found,1984-07-15,-42.04891500822546,-135.36599909560897
Meteorite_0764,1764,Valid,LL5,82.85969439546876,Found,1986-08-01,39.310288128650626,83.75818572728332
Meteorite_0765,1765,Valid,OC,669.5053135298797,Found,1952-11-06,12.616842525898477,-47.024661134016725
Meteorite_0766,1766,Valid,OC,168.200633820661,Found,1985-01-27,-5.458886464180992,153.0159376330874
Meteorite_0767,1767,Valid,OC,461.4691400215133,Found,1971-11-15,34.357690802873364,-171.5840201908546
Meteorite_0768,1768,Valid,H5,399.4412572804145,Found,2015-04-27,-18.277399652431328,55.05270657990408
Meteorite_0769,1769,Valid,EH4,550.850327251514,Found,1970-09-12,-85.29189398416564,169.39612809557576
Meteorite_0770,1770,Valid,H5,847.7834201919306,Found,1997-07-24,-10.615207767197887,-116.6980608683933
Meteorite_0771,1771,Valid,EH4,2331.773428615681,Found,2003-08-10,72.38325461278708,-20.72439709719052
Meteorite_0772,1772,Valid,H6,501.67533455636203,Found,2008-10-26,64.19072309654183,72.68036082129868
Meteorite_0773,1773,Valid,H5,3970.2452873513284,Found,1951-05-19,,
Meteorite_0774,1774,Valid,LL5,1423.0747342195857,Found,1964-08-19,-86.00014066313112,23.769767003641476
Meteorite_0775,1775,Valid,EH4,716.3770094564227,Found,1974-07-01,24.535309071656826,-62.36779426041414
Meteorite_0776,1776,Valid,H5,1032.8988124380367,Found,1976-02-07,43.41499700091563,82.15198327184447
Meteorite_0777,1777,Valid,L6,107.8348756208563,Fell,1990-07-18,-37.03615630483052,55.17189974460106
Meteorite_0778,1778,Valid,OC,1861.2480219895976,Fell,1972-04-23,-4.200480068476622,-121.39189724024948
Meteorite_0779,1779,Valid,EH4,873.1293679669888,Found,1988-10-03,88.53422314458751,167.07266327005067
Meteorite_0780,1780,Valid,EH4,4273.5296180731275,Found,2011-04-25,13.74174233668775,20.04224721844301
Meteorite_0781,1781,Valid,H5,1011.7799730293417,Found,1991-08-07,-26.806516980918005,9.166176372924554
Meteorite_0782,1782,Valid,H6,1796.4399049968306,Found,1953-10-13,22.947997795223955,125.36520393148902
Meteorite_0783,1783,Valid,H5,1608.252329491582,Found,2010-03-13,-57.59598476446479,50.548863826431614
Meteorite_0784,1784,Valid,LL5,423.824339348257,Found,1969-03-14,-54.1345728105756,-153.1874568217049
Meteorite_0785,1785,Valid,LL5,300.57904905190856,Fell,1991-08-27,76.48644864852304,2.3721745644935766
Meteorite_0786,1786,Valid,EH4,562.985229137319,Found,1991-08-26,-46.94399258952048,101.01473744184483
Meteorite_0787,1787,Valid,EH4,629.6867611318011,Found,1987-10-22,-34.05791174116606,71.99284326368087
Meteorite_0788,1788,Valid,H5,274.54830182940043,Found,1979-04-30,7.879903554555696,169.47674069138884
Meteorite_0789,1789,Valid,LL5,2249.972466142676,Fell,2005-01-22,71.94467164996914,-171.03013931306484
Meteorite_0790,1790,Valid,LL5,,Found,1991-07-18,50.660800149422585,-85.96117560945534
Meteorite_0791,1791,Valid,H6,3837.119271392643,Found,2000-01-10,-82.11889427942252,17.69632426167317
Meteorite_0792,1792,Valid,L6,1660.8247798640152,Found,1976-01-20,34.74534040170647,43.016327647469694
Meteorite_0793,1793,Valid,H6,811.2662085373059,Found,2005-04-15,0.7310668831187144,-81.23184507321211
Meteorite_0794,1794,Valid,L5,2938.223619337705,Found,1982-09-09,-4.400488439571504,117.64859989531112
Meteorite_0795,1795,Valid,OC,702.9446495895976,Found,1955-11-02,34.48050602859777,-120.83479455023536
Meteorite_0796,1796,Valid,H6,2181.310493446641,Found,1956-08-21,-54.67823168057206,-179.69432053618146
Meteorite_0797,1797,Valid,H5,443.3925166060229,Found,1981-09-11,86.66795945910957,162.86090341540665
Meteorite_0798,1798,Valid,L6,475.84849066427097,Fell,2009-10-01,26.155175449040826,-39.03955400516409
Meteorite_0799,1799,Valid,H5,541.5093976510128,Found,2009-11-05,-24.18188856986589,164.69632834419372
Meteorite_0800,1800,Valid,OC,791.0371061239425,Found,1975-03-11,18.036397452629018,-79.94462387571936
Meteorite_0801,1801,Valid,L5,806.2940876349783,Found,1998-06-19,-51.03524460786835,-157.1584913527587
Meteorite_0802,1802,Valid,L6,685.9708355852545,Fell,2013-01-21,24.09153567389211,98.10705763908834
Meteorite_0803,1803,Valid,EH4,365.28472133390653,Found,1958-10-22,-84.92091466719647,120.89503145725138
Meteorite_0804,1804,Valid,LL5,2620.128129794489,Found,1985-02-12,-28.58725594649409,-2.848716414851083
Meteorite_0805,1805,Valid,H6,888.1555088224895,Found,1950-01-17,44.55304141455116,-153.41387753596874
Meteorite_0806,1806,Valid,H5,523.8082279057085,Found,1962-10-15,55.4360128405452,55.4882669904016
Meteorite_0807,1807,Valid,L5,1053.1905362147716,Found,1957-03-08,-44.47450560348575,-114.42816918894337
Meteorite_0808,1808,Valid,LL5,1460.8746322776217,Fell,1986-07-21,7.093703030397563,125.7773573362623
Meteorite_0809,1809,Valid,H6,3237.2457288229984,Found,1995-03-19,5.128720144041239,-81.35167696481118
Meteorite_0810,1810,Relict,LL5,692.245911360238,Found,1989-07-25,-14.137911652179511,125.17430051301397
Meteorite_0811,1811,Valid,H6,118.89447722340138,Found,1954-01-13,-48.88206310446387,-26.30716491833303
Meteorite_0812,1812,Valid,EH4,581.1869337031414,Found,2019-11-20,36.58108198117911,34.73562212933422
Meteorite_0813,1813,Valid,L6,651.948734896979,Found,1975-05-10,-44.574897285806465,104.24250605554789
Meteorite_0814,1814,Valid,LL5,2272.968799062208,Found,1961-10-21,73.98463268819083,-165.44187252614472
Meteorite_0815,1815,Valid,LL5,502.1975668356841,Found,2002-10-14,5.130232401330474,115.61976222832254
Meteorite_0816,1816,Valid,LL5,3064.530840072341,Found,1957-06-29,66.68610071591192,-130.08670496442085
Meteorite_0817,1817,Valid,L6,663.8445426098168,Found,2008-10-25,-37.66631025525049,-50.96939212692487
Meteorite_0818,1818,Valid,L5,3641.2519075769787,Found,1955-05-01,55.27424812657176,-9.798829160017277
Meteorite_0819,1819,Valid,H6,8.232112178951859,Fell,2010-01-29,-69.54055471800135,142.3535701207063
Meteorite_0820,1820,Valid,EH4,2290.808458634438,Fell,2018-12-22,48.029461561330805,-171.9213739575872
Meteorite_0821,1821,Valid,LL5,,Found,1993-02-04,-20.349747013445594,21.312938986842738
Meteorite_0822,1822,Valid,OC,3244.7305914816247,Found,1995-09-06,-5.401784012654375,51.30810002246204
Meteorite_0823,1823,Valid,L6,13.162784778729726,Found,1975-02-15,-59.9746823532769,-66.03036872433354
Meteorite_0824,1824,Valid,L5,,Found,1982-07-15,-86.64701606560938,-75.42476232859448
Meteorite_0825,1825,Valid,H6,1060.6361085476917,Fell,1962-04-29,29.915548763090683,-3.4311029362316674
Meteorite_0826,1826,Valid,L6,25.802737579649982,Found,1981-10-23,15.789291012075282,-112.64384956871787
Meteorite_0827,1827,Valid,EH4,65.72215060557252,Found,2017-09-22,,
Meteorite_0828,1828,Valid,EH4,249.84548816490525,Found,1966-03-12,-44.099683555154435,95.40911645645309
Meteorite_0829,1829,Valid,H6,718.3414448814713,Found,2010-05-21,-46.93005668104092,124.34238149778531
Meteorite_0830,1830,Valid,LL5,789.443476804282,Found,2017-05-10,59.45333602846458,-41.341901436395744
Meteorite_0831,1831,Valid,EH4,34.86179476171778,Found,1950-03-24,47.02549546678196,42.22861673172679
Meteorite_0832,1832,Valid,L5,186.77214693171436,Found,1972-11-25,-29.377779148555085,-179.9926135340778
Meteorite_0833,1833,Valid,L6,692.5587004176658,Fell,1997-08-04,24.80502887562247,18.126894121722813
Meteorite_0834,1834,Valid,L5,901.2558762404765,Found,1965-11-22,59.06700075038651,171.08506994129635
Meteorite_0835,1835,Valid,LL5,160.64033808106674,Fell,2013-11-07,69.98929959923078,-67.5845902219639
Meteorite_0836,1836,Valid,L5,508.8965056231248,Found,2003-06-17,-88.95487303633632,34.119404715328585
Meteorite_0837,1837,Valid,L5,2347.5974853656317,Found,2002-10-01,56.42323076425038,94.42211675242066
Meteorite_0838,1838,Valid,H5,6811.797169286122,Found,1983-08-29,-26.92937983555335,39.215887556271355
Meteorite_0839,1839,Valid,L5,4359.440029860752,Fell,2015-01-06,39.3080912597118,-29.340010631937815
Meteorite_0840,1840,Valid,H6,2134.316064486134,Found,1985-01-29,,
Meteorite_0841,1841,Valid,L6,501.9651406239652,Found,1958-06-12,19.12483562292269,-13.067496915036912
Meteorite_0842,1842,Valid,H5,,Found,1955-08-08,26.42083920108334,-73.87768469570702
Meteorite_0843,1843,Relict,L6,538.868899361286,Found,2019-05-15,-17.101301235079305,70.53130395406711
Meteorite_0844,1844,Valid,L6,1045.6224606568853,Fell,1995-06-02,2.3013596047940723,-20.911403622788413
Meteorite_0845,1845,Valid,LL5,370.24151362206777,Found,1986-02-05,40.73640694545031,125.95671525863577
Meteorite_0846,1846,Valid,LL5,931.9178355216025,Found,1989-05-11,,
Meteorite_0847,1847,Relict,H5,741.830193231289,Found,2009-04-29,-87.48351268467002,-29.620756060713518
Meteorite_0848,1848,Valid,EH4,24.78488930626665,Found,1954-04-02,-87.67724454044716,20.70179150213096
Meteorite_0849,1849,Valid,OC,1564.0005232342282,Found,1971-05-27,29.035953008890843,-134.63471662981374
Meteorite_0850,1850,Valid,LL5,11.969177921826645,Found,1952-04-04,62.50275674200765,31.647628020415993
Meteorite_0851,1851,Valid,OC,346.9452063724685,Found,1960-04-06,51.349236752519346,-75.26829408207263
Meteorite_0852,1852,Valid,LL5,5.941682339934125,Found,1965-04-10,-34.127945652030576,-97.36661514648257
Meteorite_0853,1853,Valid,LL5,471.92774043331264,Found,2011-01-17,-5.196980700548195,-128.91213369743588
Meteorite_0854,1854,Valid,L6,65.2433328340735,Found,2015-02-03,-47.85106678169994,-54.042506771935976
Meteorite_0855,1855,Valid,H5,2447.7376572582953,Found,1964-03-25,88.04698392000105,154.43366946991438
Meteorite_0856,1856,Valid,L6,,Found,1974-09-22,-43.108839133158256,-168.83789064081896
Meteorite_0857,1857,Valid,H6,615.2528248463044,Found,2007-09-18,-15.07291328711402,126.77623499085809
Meteorite_0858,1858,Valid,L6,430.55253661777397,Fell,2013-05-22,,
Meteorite_0859,1859,Valid,OC,987.5347626460253,Found,2004-12-10,67.68318053713969,22.176589941498435
Meteorite_0860,1860,Valid,OC,1534.368087308099,Found,2000-03-24,-80.73437686791542,4.612426893133772
Meteorite_0861,1861,Valid,H6,1044.5410739660608,Found,1952-07-26,-35.81645831511814,153.2664941786041
Meteorite_0862,1862,Valid,L5,1379.1484278077444,Found,1970-10-18,12.417452633602863,97.24653691405689
Meteorite_0863,1863,Valid,L5,,Found,1951-03-01,21.296354647713017,174.5364727180617
Meteorite_0864,1864,Valid,H6,1991.7716138395701,Found,1981-06-29,-77.39506107002505,105.99478258381106
Meteorite_0865,1865,Valid,H6,1121.037216617568,Found,1958-05-10,29.534172811573185,-73.48014208559258
Meteorite_0866,1866,Valid,L6,241.61047376455969,Found,1957-12-15,5.0515858095433686,166.63812456935307
Meteorite_0867,1867,Valid,H6,1015.290550396995,Found,1983-07-05,58.972928285186015,174.0836846908524
Meteorite_0868,1868,Valid,H5,705.3879859441377,Fell,1957-05-18,-50.00594828250588,-135.68626669798817
Meteorite_0869,1869,Valid,L5,1263.083349430458,Found,1959-11-05,-54.8951426960623,144.37590616187174
Meteorite_0870,1870,Valid,L5,1789.3522592417303,Found,1953-06-21,52.80069994703203,59.11278584153837
Meteorite_0871,1871,Valid,EH4,1357.596112296471,Found,1951-02-26,36.69644320913093,151.91775721192096
Meteorite_0872,1872,Valid,H6,,Found,2003-10-20,52.50120490398143,149.66604727883526
Meteorite_0873,1873,Valid,LL5,65.99704916974,Found,1969-03-19,50.7481453850543,140.894291227398
Meteorite_0874,1874,Valid,LL5,32.13074624039751,Found,1976-12-19,-71.27987835051708,138.69921372565636
Meteorite_0875,1875,Valid,H6,299.0808830141453,Found,2000-08-10,-39.855051486152846,-137.64735396244131
Meteorite_0876,1876,Valid,H5,2309.2682164838016,Found,2014-05-18,-43.184675495439656,-128.3343450198257
Meteorite_0877,1877,Valid,LL5,1735.337081764929,Fell,1994-10-06,78.22571065503115,-137.599409024292
Meteorite_0878,1878,Valid,EH4,1147.9936155950488,Fell,2017-01-08,,
Meteorite_0879,1879,Valid,OC,1206.504898838924,Found,1983-03-20,-70.00971611399687,-52.817297373364184
Meteorite_0880,1880,Valid,H6,,Found,1974-04-21,-37.87597693259662,66.22502915687119
Meteorite_0881,1881,Valid,H5,2857.7580235359446,Fell,1956-02-05,66.94229673296485,-52.31065929386942
Meteorite_0882,1882,Valid,H5,1784.9297587321553,Found,1962-01-06,62.471948069756394,79.30811997903413
Meteorite_0883,1883,Valid,L6,976.546137399909,Found,1956-08-19,72.06110701929674,115.30192500727298
Meteorite_0884,1884,Valid,H5,1095.7626584950278,Found,1969-10-14,-20.064820907336397,59.83730645271012
Meteorite_0885,1885,Valid,LL5,240.46808574831357,Found,1975-05-19,25.44137306819937,-12.562298538131245
Meteorite_0886,1886,Valid,OC,1070.9547834932928,Found,1983-05-05,-39.92869442244174,-73.61372174725552
Meteorite_0887,1887,Valid,LL5,552.8271546701192,Fell,1982-12-11,-57.45144039257271,-135.2147895161169
Meteorite_0888,1888,Valid,H6,166.00956834891778,Found,1981-07-05,-86.05780633325378,-2.2853419519018416
Meteorite_0889,1889,Valid,OC,1641.9756664697316,Found,1970-01-12,-49.780629055917096,79.05562321316307
Meteorite_0890,1890,Valid,H6,713.8543003846086,Found,1957-10-14,18.78734464060912,17.367556141457385
Meteorite_0891,1891,Valid,H5,3790.9140263882828,Found,1961-04-04,72.75785644922269,79.7334909445666
Meteorite_0892,1892,Valid,EH4,330.8392281099545,Fell,1984-02-15,-65.98430042122048,-59.320917956339756
Meteorite_0893,1893,Valid,L5,,Found,2010-05-09,75.24208097377957,-155.9534173000747
Meteorite_0894,1894,Valid,OC,594.1989984434147,Fell,1987-09-22,-27.830657723090155,97.59525337172761
Meteorite_0895,1895,Valid,L6,128.71958502722038,Found,2000-01-26,-13.17088662942227,-100.89931974135985
Meteorite_0896,1896,Valid,L5,555.3267370324235,Fell,1961-07-26,-24.303862715625584,41.862621684968616
Meteorite_0897,1897,Valid,H5,339.05039620964834,Found,1963-08-20,-16.45053481445329,109.54538803970394
Meteorite_0898,1898,Valid,H5,174.73497347164545,Found,2009-07-17,-43.34523314622026,-129.9203993359164
Meteorite_0899,1899,Valid,L5,331.50242427290164,Found,1996-01-09,35.74884209605895,35.45809560477929
Meteorite_0900,1900,Valid,L6,265.59668175009404,Found,1956-07-29,46.47295984863004,68.17477026243378
Meteorite_0901,1901,Valid,OC,1324.5354407678285,Found,1974-06-25,58.160320353407656,88.75111205481278
Meteorite_0902,1902,Valid,OC,31.25867982206502,Found,1992-12-11,-28.567874995205926,-126.84001998906447
Meteorite_0903,1903,Valid,L5,960.9292393812038,Found,1993-09-15,47.63284038500305,117.0418183125737
Meteorite_0904,1904,Valid,H6,1429.8757510372723,Found,2014-09-14,24.781564345826723,-146.1065161858308
Meteorite_0905,1905,Valid,LL5,655.3186985511715,Found,1994-12-23,82.42489563127069,7.050048536450646
Meteorite_0906,1906,Valid,EH4,2681.870597186539,Fell,2012-02-07,-13.538669994261426,-20.371429368763216
Meteorite_0907,1907,Valid,H6,1230.5929822020294,Found,2008-08-30,88.61575101900382,-100.16421327520082
Meteorite_0908,1908,Valid,OC,1378.0232663707156,Found,1999-02-16,43.27092540141686,-71.30493307899388
Meteorite_0909,1909,Valid,LL5,219.3177383795082,Found,1966-07-11,49.72999589261954,-120.80311801599534
Meteorite_0910,1910,Valid,EH4,,Found,1969-05-12,-85.37312518026101,-26.73856986434879
Meteorite_0911,1911,Valid,EH4,1784.355363889881,Found,2006-05-05,,
Meteorite_0912,1912,Valid,EH4,448.2677947890476,Fell,2005-09-04,5.100608216164531,140.00949910661598
Meteorite_0913,1913,Valid,H5,239.98846869196382,Found,1995-04-06,-82.69198165429208,-121.14455938682569
Meteorite_0914,1914,Valid,EH4,486.21541978024777,Fell,1955-12-11,-33.8163797717001,138.9663923241415
Meteorite_0915,1915,Valid,L6,1345.5669720351152,Fell,2017-08-04,82.01595251300333,130.88786404824117
Meteorite_0916,1916,Valid,L5,540.6647587050139,Found,1964-01-06,-13.299941455175599,-17.39620542323277
Meteorite_0917,1917,Valid,OC,1334.2784537342059,Found,2014-06-13,-56.39364277950466,-0.8187436025667694
Meteorite_0918,1918,Valid,L6,120.54696037941513,Found,1969-12-24,2.4009672647534614,-71.3111254075867
Meteorite_0919,1919,Valid,L5,1639.957485083452,Found,1961-05-26,-83.92219610031626,178.87485599119088
Meteorite_0920,1920,Valid,H6,,Fell,1971-12-23,,
Meteorite_0921,1921,Valid,H6,286.2550747169842,Found,1974-09-11,16.968295085415818,162.6509829367988
Meteorite_0922,1922,Valid,L5,892.5277346663519,Found,1977-03-24,-25.615014740458875,-30.673136020255896
Meteorite_0923,1923,Valid,L6,72.6976318019868,Found,2016-12-11,47.26371565684073,137.8859685958031
Meteorite_0924,1924,Valid,L5,26.64969628172593,Found,1958-01-18,,
Meteorite_0925,1925,Valid,EH4,302.4961480872735,Fell,1965-09-06,68.0730137785254,132.05839395647251
Meteorite_0926,1926,Valid,H5,772.3366123024025,Found,1982-08-21,81.98008387027565,-132.86643858185053
Meteorite_0927,1927,Valid,OC,,Found,2016-12-08,-89.77778557148007,49.26759363666329
Meteorite_0928,1928,Valid,H6,1873.632496913276,Found,1959-11-26,61.689898807768685,64.3332653420928
Meteorite_0929,1929,Valid,OC,674.2203482700342,Found,1964-10-19,1.0989268033200261,56.22145102311387
Meteorite_0930,1930,Valid,H5,37.755860015941686,Found,2014-10-21,-6.946985909066981,-19.070057505836274
Meteorite_0931,1931,Valid,EH4,766.2615364846278,Found,1978-08-31,-47.037760762611406,66.20979961108651
Meteorite_0932,1932,Relict,EH4,1220.0872809647885,Found,1972-11-12,-9.481492599905408,-93.7932837060265
Meteorite_0933,1933,Valid,H6,,Found,1981-08-23,81.07688693342473,34.505494018951026
Meteorite_0934,1934,Valid,H6,117.72925329454215,Fell,1966-02-06,,
Meteorite_0935,1935,Valid,EH4,326.5170884409583,Found,1988-08-05,-57.772577078862774,-65.39777203304631
Meteorite_0936,1936,Valid,LL5,1476.6080478695415,Found,1952-10-10,-46.45866526929937,100.39097123324257
Meteorite_0937,1937,Valid,OC,432.69833746950934,Found,1973-12-09,9.33015498070796,-150.88605643487486
Meteorite_0938,1938,Valid,H5,1671.2148671990308,Found,1970-03-28,77.45396677799397,-118.2817219348548
Meteorite_0939,1939,Valid,OC,384.95898098407986,Found,1998-01-28,13.29868633774636,-10.385985737002386
Meteorite_0940,1940,Valid,H5,,Found,1975-08-13,-46.17315421095224,141.02521125303446
Meteorite_0941,1941,Valid,LL5,572.4321975114698,Found,1964-05-14,-10.718583242172826,27.057439630061026
Meteorite_0942,1942,Valid,L6,601.9810523780873,Found,1970-08-02,-19.727976278565762,123.1440663381095
Meteorite_0943,1943,Valid,H5,,Found,1967-03-23,-81.61749542476129,6.3250988931336
Meteorite_0944,1944,Valid,OC,124.48112464854249,Found,1953-08-01,1.915532735230542,102.7641486999405
Meteorite_0945,1945,Valid,L5,204.4763953491506,Found,1976-07-07,-67.31885040593872,-62.71293789157494
Meteorite_0946,1946,Valid,EH4,120.57265508005358,Found,2020-09-07,61.603927575097515,113.45123418754969
Meteorite_0947,1947,Valid,EH4,417.83035679295085,Fell,1984-11-01,8.813323673261408,-35.39301459632324
Meteorite_0948,1948,Valid,LL5,3341.68930625577,Found,1963-03-21,62.02916687112764,21.179218108268174
Meteorite_0949,1949,Valid,H5,,Found,2009-04-09,82.08804372804741,-116.68266304914205
Meteorite_0950,1950,Valid,L6,987.668652126427,Found,1999-09-22,79.77389233504977,151.35588867800038
Meteorite_0951,1951,Valid,H5,440.65685495319326,Fell,1950-03-01,-71.92271982464032,72.525282997419
Meteorite_0952,1952,Valid,EH4,390.80474083743616,Found,1969-02-16,80.06707287900127,129.1877348937764
Meteorite_0953,1953,Valid,H6,23.41886536379143,Fell,1979-02-21,53.23449740211183,-105.16935342404433
Meteorite_0954,1954,Valid,L5,693.8147146633122,Found,1991-08-30,49.978458946942396,-155.6336321030749
Meteorite_0955,1955,Valid,LL5,,Found,1971-07-10,-73.77686275172843,-58.60466520803469
Meteorite_0956,1956,Valid,H6,,Found,1986-10-04,-57.687353588952156,6.0067407437754525
Meteorite_0957,1957,Valid,OC,1445.2972994545612,Found,1987-10-20,85.52940838465832,108.85315786525268
Meteorite_0958,1958,Valid,L6,678.6021350805592,Found,1990-12-07,-51.59337171204701,-36.81849041780819
Meteorite_0959,1959,Valid,H6,413.9923168748927,Fell,2018-03-16,-59.570400569867886,-82.81500303561904
Meteorite_0960,1960,Valid,OC,158.88894823879997,Fell,2019-07-24,-24.77670863229578,-45.88375953046304
Meteorite_0961,1961,Valid,H6,803.3210997936288,Found,1954-05-12,74.40411555628026,73.29866776601605
Meteorite_0962,1962,Valid,L6,1397.626431534439,Found,2006-11-07,-4.285176559820002,-58.96148509763388
Meteorite_0963,1963,Valid,H6,331.28480838135505,Found,1989-08-08,75.70506943603559,172.49962548785095
Meteorite_0964,1964,Valid,LL5,,Found,1966-09-11,-29.81901952525758,-117.00752806053373
Meteorite_0965,1965,Valid,EH4,738.0084973034839,Found,1967-09-07,-49.22484385914012,91.11460486824097
Meteorite_0966,1966,Valid,H5,168.8250093368593,Found,1975-01-21,-0.8634584068136064,32.09890045767236
Meteorite_0967,1967,Valid,H6,1098.452461224051,Found,2010-07-06,20.785840247139944,-96.08558394364498
Meteorite_0968,1968,Valid,LL5,929.739836864649,Found,1961-05-29,-19.530180249559905,91.30090937064426
Meteorite_0969,1969,Valid,H5,,Found,1967-10-07,-27.71450827298429,-18.885524199173574
Meteorite_0970,1970,Valid,OC,37.20394275916715,Found,2017-03-11,-50.7493287408156,65.6633791954873
Meteorite_0971,1971,Valid,H5,,Found,2020-05-10,-40.49878208008114,58.41260825927117
Meteorite_0972,1972,Valid,OC,348.556238552517,Found,2009-09-11,31.16123336741414,-140.16836403069615
Meteorite_0973,1973,Valid,H6,90.41252142791578,Found,1978-07-08,-23.422763049537977,122.39388895022898
Meteorite_0974,1974,Valid,LL5,1424.73878828011,Fell,1982-11-17,-75.64373249021487,65.33096629619484
Meteorite_0975,1975,Valid,EH4,,Fell,2020-04-17,,
Meteorite_0976,1976,Valid,H6,615.4448395104738,Found,2017-09-04,-22.971746089600074,-18.80429941293525
Meteorite_0977,1977,Valid,OC,270.25209747916125,Found,1980-08-01,76.41043737261515,-109.77778018699324
Meteorite_0978,1978,Valid,L6,987.0272968845557,Found,1997-09-21,-21.774552903723546,-62.56313145096067
Meteorite_0979,1979,Valid,H5,358.80351538952175,Found,1989-09-29,-79.08442605869845,144.5289222219322
Meteorite_0980,1980,Valid,H6,,Found,1975-05-10,-14.761033581597147,157.6866966665142
Meteorite_0981,1981,Valid,OC,1213.8465517886054,Found,1970-11-28,,
Meteorite_0982,1982,Valid,H5,147.01882781905422,Fell,1961-06-19,16.847304290679773,-72.43359294621811
Meteorite_0983,1983,Valid,OC,539.0447984820904,Found,1959-02-23,-39.81546677051458,82.91200467905918
Meteorite_0984,1984,Valid,LL5,486.81796070793393,Fell,1966-11-30,33.85600614876493,95.75748369585898
Meteorite_0985,1985,Valid,L5,764.1000660207717,Fell,2007-12-05,23.512387295759837,113.56786706648921
Meteorite_0986,1986,Valid,H6,,Found,1993-08-24,-59.00886561078565,-168.80982813990144
Meteorite_0987,1987,Valid,EH4,875.6815964459933,Fell,1959-05-29,-60.8138993577159,-176.49580593721205
Meteorite_0988,1988,Valid,H6,63.53281646808945,Found,1969-12-27,8.49295477222934,-51.423973818533085
Meteorite_0989,1989,Valid,H5,1065.4165067175788,Found,2013-10-03,28.698941000898685,-125.10121760045647
Meteorite_0990,1990,Valid,LL5,8.299644910456873,Found,1984-09-08,83.14390527484693,109.79346906508118
Meteorite_0991,1991,Valid,OC,1513.9480239619502,Found,2010-09-26,-14.052486468279653,11.823787288311223
Meteorite_0992,1992,Valid,L6,1098.5205101136162,Found,1952-08-23,47.6890631409444,117.12532549024718
Meteorite_0993,1993,Valid,EH4,369.3053127963576,Fell,1970-05-20,-69.02626548755225,-116.31129237211135
Meteorite_0994,1994,Valid,LL5,345.9353978503503,Fell,2020-07-07,70.12962491681648,45.80017519025799
Meteorite_0995,1995,Valid,H6,1600.8399636885347,Found,1979-02-04,23.959357451791178,28.861952700698367
Meteorite_0996,1996,Valid,L6,1529.410706071265,Found,2013-02-21,23.22545964322451,-57.46381169786335
Meteorite_0997,1997,Valid,LL5,434.33128778020256,Fell,1990-01-01,-64.3603259101616,6.1492682007941255
Meteorite_0998,1998,Relict,L5,355.17282708104267,Found,1951-05-16,-82.87492868533838,32.049913364898686
Meteorite_0999,1999,Valid,EH4,820.5824242486616,Found,1962-06-21,36.26084483723153,140.21560963289573
Meteorite_1000,2000,Valid,H5,8.400848505191515,Found,1994-12-29,-68.9298373863744,-159.97018148777377
Meteorite_1001,2001,Valid,LL5,86.28477337893554,Fell,2019-12-10,-67.14537309289211,116.41459205691382
Meteorite_1002,2002,Valid,LL5,,Found,1997-07-24,-56.249973657542704,172.85630014114105
Meteorite_1003,2003,Valid,L5,205.07259139475673,Found,1986-05-23,-72.40563303487156,83.43902091910769
Meteorite_1004,2004,Valid,H6,717.4770186456569,Fell,1968-07-16,22.570653677455226,85.44491361388452
Meteorite_1005,2005,Valid,OC,4859.019735691248,Fell,1997-11-29,-14.039134947254155,-101.5292529215654
Meteorite_1006,2006,Valid,OC,1057.317003200065,Found,1960-10-07,-42.10270336628132,8.3063811416894
Meteorite_1007,2007,Valid,EH4,63.25805536306192,Found,1962-02-21,-10.665107933116204,74.13851526597554
Meteorite_1008,2008,Valid,EH4,745.6609542973893,Found,1959-10-08,,
Meteorite_1009,2009,Valid,H5,686.4600143579572,Found,1954-07-17,76.87429290785451,-41.3526214379589
Meteorite_1010,2010,Valid,LL5,155.6809685764382,Found,1977-07-26,,
Meteorite_1011,2011,Relict,L6,,Found,1988-10-09,12.015524720304441,5.035226899634466
Meteorite_1012,2012,Valid,LL5,581.185943490276,Fell,1971-10-02,-43.70401253882288,169.15531155679025
Meteorite_1013,2013,Valid,OC,5213.818254440415,Found,1965-11-18,2.448068154681465,22.995245340872316
Meteorite_1014,2014,Valid,H5,544.8518301972433,Found,2006-11-03,44.66152924834179,105.61804080585392
Meteorite_1015,2015,Valid,LL5,936.3855436952796,Found,1989-06-13,-1.4152925418894853,87.12831713537531
Meteorite_1016,2016,Valid,L5,110.66627349841957,Found,1971-12-14,-35.62687785794945,57.89655906945356
Meteorite_1017,2017,Valid,OC,605.5536500338328,Found,1957-09-16,14.766182500492633,-174.79409552862808
Meteorite_1018,2018,Valid,LL5,,Found,1952-08-28,80.39808555945203,-152.1255058198902
Meteorite_1019,2019,Valid,LL5,1805.2386986676784,Found,2016-04-08,69.83709371696011,29.33434375367102
Meteorite_1020,2020,Valid,OC,1532.1046483016396,Found,1986-05-17,48.46362825158212,148.241311824702
